id,status,type,format,label,title,resource_url,role,artist,year,thumb,stats.community.in_wantlist,stats.community.in_collection,main_release,trackinfo,format_category
5637064,Accepted,release,"File, Promo",Not On Label (Xenobioticum 23 Self-released),Disassembler (Beta),https://api.discogs.com/releases/5637064,Appearance,Xenobioticum 23,2014,,1,1,,Solar Lodge (Beta Vers...,Other
910229,,master,,,Two Bottles Of Blood,https://api.discogs.com/masters/910229,Appearance,The Guitaraculas,2014,,31,41,6469481,,CD
22679207,Accepted,release,"6xFile, WAV",Not On Label (Clara Engel Self-released),Rosepetal Jam -- Home Recordings,https://api.discogs.com/releases/22679207,Appearance,Clara Engel,2015,,1,3,,Fire Of The Mind,Other
8089491,Accepted,release,"2xFile, Single",Wooden Lung,A Cold Cell / Friday Afternoon,https://api.discogs.com/releases/8089491,Appearance,Naevus,2016,,1,9,,A Cold Cell,Other
9699033,Accepted,release,"CD, Comp",Woodbird,The Tumbling Of Creatures: Music For The Hurdy-Gurdy,https://api.discogs.com/releases/9699033,Appearance,Cliff Stapleton,2016,,20,25,,The Remote Viewer I (E...,CD
805756,,master,,,Here We Are In The Night,https://api.discogs.com/masters/805756,Appearance,Ghost Twin,2016,,1,8,12540602,,CD
1446460,,master,,,Fire Of The Mind,https://api.discogs.com/masters/1446460,Appearance,By The Spirits,2017,,1,0,12734550,,CD
1278216,,master,,,Æppreciation II,https://api.discogs.com/masters/1278216,Appearance,Leæther Strip,2017,,24,66,11245911,,CD
2286880,,master,,,Finn,https://api.discogs.com/masters/2286880,Appearance,Crackdown (7),2017,,0,3,11231135,,CD
17741350,Accepted,release,"File, FLAC",Larkfall,Fire Of The Mind,https://api.discogs.com/releases/17741350,Appearance,Hawthonn,2018,,0,7,,,Other
21140365,Accepted,release,"3xBlu-ray, Comp, Ltd, RE, RM, 2K  + Box, Comp, Ltd","BFI, BFI, BFI, BFI",Jarman Volume One 1972 - 1986,https://api.discogs.com/releases/21140365,Appearance,Derek Jarman,2018,,19,2,,The Angelic Conversion,Other
1431657,,master,,,A Knife In Sound,https://api.discogs.com/masters/1431657,Appearance,Trepaneringsritualen / Distel (2),2018,,122,152,12220970,,CD
2300581,,master,,,De Getatoeëerde Man (Een Eerbetoon Aan Coil),https://api.discogs.com/masters/2300581,Appearance,2 Hearts Bleeding* / Martijn Comes / Grey Lotus,2018,,2,13,12023046,,CD
1383255,,master,,,A Spectre Calls,https://api.discogs.com/masters/1383255,Appearance,Drew Mulholland,2018,,4,1,12172753,,CD
17741956,Accepted,release,"5xFile, FLAC, Album",Larkfall,Ystwyth,https://api.discogs.com/releases/17741956,Appearance,Hawthonn,2019,,0,5,," 	 Fire Of The Mind (L...",Other
1593779,,master,,,Visions,https://api.discogs.com/masters/1593779,Appearance,By The Spirits,2019,,15,64,14014770,,CD
14887539,Accepted,release,"CDr, EP",Not On Label,Borrowed Bone,https://api.discogs.com/releases/14887539,Appearance,Vesper Kennings,2020,,0,9,,Suohautojen Eurooppa,CD
14978668,Accepted,release,"File, MP3, 320",Not On Label (Unwoman Self-released),2020 Subscriber-Only Covers,https://api.discogs.com/releases/14978668,Appearance,Unwoman,2020,,0,1,,Love's Secret Domain,Other
1736777,,master,,,Kindred,https://api.discogs.com/masters/1736777,Appearance,Hexvessel,2020,,52,216,15293622,,CD
2750558,,master,,,Москве,https://api.discogs.com/masters/2750558,Appearance,CoH,2020,,0,1,24227003,,CD
18124450,Accepted,release,"File, MP3, Single, 320",Not On Label (Theodor Bastard Self-Released),Love's Secret Domain,https://api.discogs.com/releases/18124450,Appearance,Theodor Bastard,2021,,2,1,,Love's Secret Domain,Other
19451464,Accepted,release,"CD, Album, Comp",Perseverance Records,"Forsaken Themes From Fantastic Films, Vol. 1: Tears in Rain",https://api.discogs.com/releases/19451464,Appearance,Various,2021,,6,8,,Hellraiser (The Unused...,CD
20125147,Accepted,release,"8xFile, FLAC, MP3, WAV, Album",ThuleSehnsucht Production,All The Women Of ThuleSehnsucht,https://api.discogs.com/releases/20125147,Appearance,T.S.I.D.M.Z.*,2021,,4,3,,"Ostia, A Tribute To Coil",Other
20179828,Accepted,release,"CD, Comp, Ltd",Folkworld,History & Heritage Vol. II,https://api.discogs.com/releases/20179828,Appearance,While Angels Watch,2021,,9,14,,Panic Attack,CD
2961397,,master,,,Rare (2008​-​2020) ,https://api.discogs.com/masters/2961397,Appearance,Distel (2),2021,,0,2,22840343,,CD
24474416,Accepted,release,"4xFile, FLAC, EP, 24b",Not On Label (Attention Fête Self-released),Les Cafards Je Les écrase Longtemps,https://api.discogs.com/releases/24474416,Appearance,Attention Fête,2022,,0,2,,Cold Cell,Other
25328107,Accepted,release,"CD, Comp",Les Inrockuptibles,Décembre 2022 → 17 Titres,https://api.discogs.com/releases/25328107,Appearance,Various,2022,,7,42,,A White Rainbow,CD
26221697,Accepted,release,"File, FLAC",Not On Label (Flagrastama Self-released),The Ape Of Naples Medley,https://api.discogs.com/releases/26221697,Appearance,Flagrastama,2022,,0,1,,,Other
2755730,,master,,,Was It Ever Real?,https://api.discogs.com/masters/2755730,Appearance,The Soft Pink Truth,2022,,16,43,24271889,,CD
2624990,,master,,,Morris,https://api.discogs.com/masters/2624990,Appearance,Lament (18),2022,,2,16,24640136,,CD
2955772,,master,,,Heart EP,https://api.discogs.com/masters/2955772,Appearance,Årabrot,2022,,0,2,25901083,,CD
1185344,,master,,,The Beast 666,https://api.discogs.com/masters/1185344,TrackAppearance,Various,1983,,168,40,10346416,,CD
21570,,master,,,Bethel,https://api.discogs.com/masters/21570,TrackAppearance,Various,1983,,134,101,1698996,,CD
21581,,master,,,The Elephant Table Album (A Compilation Of Difficult Music),https://api.discogs.com/masters/21581,TrackAppearance,Various,1983,,1010,678,102803,,CD
486920,,master,,,Life At The Top,https://api.discogs.com/masters/486920,TrackAppearance,Various,1984,,544,492,96780,,CD
21529,,master,,,"If You Can't Please Yourself You Can't, Please Your Soul",https://api.discogs.com/masters/21529,TrackAppearance,Various,1985,,207,812,184366,,CD
21583,,master,,,Devastate To Liberate,https://api.discogs.com/masters/21583,TrackAppearance,Various,1985,,415,541,176781,,CD
576202,,master,,,The Fight Is On,https://api.discogs.com/masters/576202,TrackAppearance,Various,1985,,705,748,120163,,CD
192509,,master,,,A Diamond Hidden In The Mouth Of A Corpse,https://api.discogs.com/masters/192509,TrackAppearance,Various,1985,,472,646,198391,,CD
103462,Accepted,release,"Cass, Comp, C60",Peyrere,Peyrere,https://api.discogs.com/releases/103462,TrackAppearance,Various,1986,,156,152,,Dream Photography,Other
9664610,Accepted,release,"Cass, Comp",Synapse (4),Less Than Angels,https://api.discogs.com/releases/9664610,TrackAppearance,Various,1986,,57,5,,Never,Other
21586,,master,,,Ohrensausen,https://api.discogs.com/masters/21586,TrackAppearance,Various,1986,,231,157,205471,,CD
1955922,Accepted,release,"Cass, Comp",59 To 1,59 To 1 - Richard III,https://api.discogs.com/releases/1955922,TrackAppearance,Various,1987,,42,12,,Ostia (The Death Of Pa...,Other
22097332,Accepted,release,"Cass, Promo","Relativity Records, Inc., Combat",Who Is Guy R Brewer?,https://api.discogs.com/releases/22097332,TrackAppearance,Various,1987,,2,1,,Slur,Other
15786812,Accepted,release,"Cass, Comp, Ltd, Num, C90",United Piss Artists,River Of No Return,https://api.discogs.com/releases/15786812,TrackAppearance,Various,1988,,45,2,,Dream Photography,Other
21543,,master,,,Core (A Conspiracy International Project),https://api.discogs.com/masters/21543,TrackAppearance,CTI,1988,,328,379,312007,,CD
1210457,,master,,,Wax Trax! Compilation ,https://api.discogs.com/masters/1210457,TrackAppearance,Various,1988,,45,5,5612221,,CD
21550,,master,,,Easy Listening For Iron Youth: The Best Of NON,https://api.discogs.com/masters/21550,TrackAppearance,NON,1989,,75,86,5567318,,CD
21558,,master,,,Myths 4 • Sinople Twilight In Çatal Hüyük,https://api.discogs.com/masters/21558,TrackAppearance,Various,1989,,246,366,420294,,CD
2659187,,master,,,! (Wax Trax! Sampler #2),https://api.discogs.com/masters/2659187,TrackAppearance,Various,1989,,83,54,1563339,,CD
17337,,master,,,Pathological Compilation,https://api.discogs.com/masters/17337,TrackAppearance,Various,1989,,123,269,68426,,CD
4371705,Accepted,release,"Cass, Comp",EFA,Efa Compilation November 1990,https://api.discogs.com/releases/4371705,TrackAppearance,Various,1990,,16,1,,Windowpane,Other
1217400,Accepted,release,"2x12"", Comp, Promo",Razormaid Records,...Maid! How Slow Can You Go?,https://api.discogs.com/releases/1217400,TrackAppearance,Various,1991,,117,83,,Windowpane (Digital Mi...,Other
1261605,,master,,,Order To The Galaxy Vol. 1,https://api.discogs.com/masters/1261605,TrackAppearance,Various,1991,,68,101,182175,,CD
21592,,master,,,Total - Volume One,https://api.discogs.com/masters/21592,TrackAppearance,Various,1991,,155,157,240885,,CD
918428,,master,,,The Portable Altamont,https://api.discogs.com/masters/918428,TrackAppearance,Various,1991,,147,384,100602,,CD
334020,Accepted,release,"Cass, Comp",EFA,Rhythm For Bodybags (Industrial Compilation 02/92),https://api.discogs.com/releases/334020,TrackAppearance,Various,1992,,58,7,,Driftmix,Other
459551,Accepted,release,"CD, Comp",Ausfahrt,Electrocity Vol.3,https://api.discogs.com/releases/459551,TrackAppearance,Various,1993,,78,149,,Windowpane,CD
577616,Accepted,release,"CD, Comp","Giorno Poetry Systems, East Side Digital",Cash Cow (The Best Of Giorno Poetry Systems 1965-1993),https://api.discogs.com/releases/577616,TrackAppearance,Various,1993,,91,153,,Neither His Nor Yours,CD
21555,,master,,,The Ambient Groove - ESP Volume 3 (Future Soundscapes For The 2010 Generation),https://api.discogs.com/masters/21555,TrackAppearance,Various,1993,,171,139,49544,,CD
385840,,master,,,Chaos In Expansion,https://api.discogs.com/masters/385840,TrackAppearance,Various,1993,,80,307,119447,,CD
55971,Accepted,release,"2xCD, Comp",Dino Music,El Mondo Ambiente,https://api.discogs.com/releases/55971,TrackAppearance,Various,1994,,47,61,,The Snow (Driftmix),CD
279070,Accepted,release,"2xCD, Comp","Cleopatra, CEMA Special Markets",Space Daze,https://api.discogs.com/releases/279070,TrackAppearance,Various,1994,,57,213,,Nasa Arab,CD
796757,Accepted,release,"2xCD, Comp","Musidisc, Private Beats, Atman Music",Urban Ambient Trance,https://api.discogs.com/releases/796757,TrackAppearance,Various,1994,,97,44,,The Snow (Driftmix),CD
173133,,master,,,Blackbox - Wax Trax! Records: The First 13 Years.,https://api.discogs.com/masters/173133,TrackAppearance,Various,1994,,224,524,66895,,CD
13800,,master,,,Out There ⁓ A Thread Through Time,https://api.discogs.com/masters/13800,TrackAppearance,Various,1994,,271,199,104156,,CD
7087971,Accepted,release,"Cass, Mixed, C60",Not On Label (DJ Fishead Self-released),Fishmix Number One,https://api.discogs.com/releases/7087971,TrackAppearance,Fishead*,1995,,30,1,,First Dark Ride,Other
21535,,master,,,Macro Dub Infection Volume One,https://api.discogs.com/masters/21535,TrackAppearance,Various,1995,,403,392,586445,,CD
316671,,master,,,The World According To Me,https://api.discogs.com/masters/316671,TrackAppearance,Gavin Friday,1995,,31,45,1218151,,CD
108707,Accepted,release,"CD, Comp, Ltd, Num, RM",Auf Abwegen,Treat The Gods As If They Exist,https://api.discogs.com/releases/108707,TrackAppearance,Various,1996,,119,161,,"It Wasn't Wolves, What...",CD
20731,,master,,,Succour (The Terrascope Benefit Album),https://api.discogs.com/masters/20731,TrackAppearance,Various,1996,,90,328,392079,,CD
189722,Accepted,release,"2xCD, Comp","Credo, Credo",Narcosis: A Dark Ambient Compilation,https://api.discogs.com/releases/189722,TrackAppearance,Various,1997,,81,249,,Stoned Circular II,CD
3360709,Accepted,release,"Cass, Mixed, C90",Toolbox Tunes,Tunes From The Toolbox,https://api.discogs.com/releases/3360709,TrackAppearance,Dzak,1997,,28,4,,Untitled,Other
15174866,Accepted,release,"Cass, Mixed, C90",Belief Systems,Bipass,https://api.discogs.com/releases/15174866,TrackAppearance,Klank (3) Vs. Sutekh,1997,,18,3,,Untitled,Other
1773976,,master,,,In Spaces Between,https://api.discogs.com/masters/1773976,TrackAppearance,CoH,1997,,31,1,13391230,,CD
1509816,,master,,,Terra Serpentes,https://api.discogs.com/masters/1509816,TrackAppearance,Various,1997,,38,56,13285870,,CD
2155960,,master,,,This Is Space - The Space Daze Trilogy,https://api.discogs.com/masters/2155960,TrackAppearance,Various,1997,,52,70,515336,,CD
21604,,master,,,Foxtrot,https://api.discogs.com/masters/21604,TrackAppearance,Various,1998,,278,281,236884,,CD
352845,Accepted,release,"CD, Album, Comp",Torture Garden Records,Torture Garden - Bizarre & Eccentric Music Compilation,https://api.discogs.com/releases/352845,TrackAppearance,Various,1999,,39,82,,Blue Rats,CD
452218,Accepted,release,"CD, Comp",Rhino Records (2),Industrial Strength Machine Music,https://api.discogs.com/releases/452218,TrackAppearance,Various,1999,,78,228,,Panic,CD
1250063,,master,,,The Swinging Reflective (Favourite Moments Of Mutual Ecstasy),https://api.discogs.com/masters/1250063,TrackAppearance,Nurse With Wound,1999,,118,440,123533,,CD
81684,Accepted,release,"2xCD, Comp, Promo, S/Edition",Wire Magazine,The Wire Tapper 6,https://api.discogs.com/releases/81684,TrackAppearance,Various,2000,,73,630,,A Cold Cell,CD
962872,Accepted,release,"CD, Album, Comp, Smplr",Head Heritage,Cornucopea: Two South Bank Evenings With Julian Cope,https://api.discogs.com/releases/962872,TrackAppearance,Various,2000,,30,140,,Time Machines (Excerpt),CD
1329525,Accepted,release,"CD, Comp",Computer Music Journal,"Computer Music Journal Sound Anthology Volume 24, 2000",https://api.discogs.com/releases/1329525,TrackAppearance,Various,2000,,69,32,,Glisten#2,CD
2339342,Accepted,release,"CDr, Comp, Mixed",Eardeath Recordings,Industrial LSD Speedcore,https://api.discogs.com/releases/2339342,TrackAppearance,Beast (9),2000,,24,5,,"Light Shining Darkly, ...",CD
21608,,master,,,Emre [Dark Matter],https://api.discogs.com/masters/21608,TrackAppearance,Various,2000,,47,163,361238,,CD
21610,,master,,,The Way I Feel,https://api.discogs.com/masters/21610,TrackAppearance,Boyd Rice,2000,,177,278,218146,,CD
97459,Accepted,release,"CD, Album, Ltd, Smplr",Source Research,sR:ample ::: A Source Research Recordings Sampler,https://api.discogs.com/releases/97459,TrackAppearance,Various,2001,,22,112,,Broken Aura (Excerpt),CD
379222,Accepted,release,"CD, Comp","Goeart, Prophecy Productions",Lichttaufe 2,https://api.discogs.com/releases/379222,TrackAppearance,Various,2001,,29,179,,Are You Shivering?,CD
419804,Accepted,release,"CD, Comp",Tolkewitz,Licht + Kraft,https://api.discogs.com/releases/419804,TrackAppearance,Various,2001,,22,14,,Love's Secret Domain,CD
1017393,,master,,,Le Mix Tape,https://api.discogs.com/masters/1017393,TrackAppearance,Odd Nosdam,2001,,35,12,4926534,,CD
1343758,,master,,,Rough Trade Shops - 25 Years,https://api.discogs.com/masters/1343758,TrackAppearance,Various,2001,,167,974,103331,,CD
34629,Accepted,release,"2xCD, Comp",Mute,Rough Trade Shops Electronic 01,https://api.discogs.com/releases/34629,TrackAppearance,Various,2002,,275,913,,Ended,CD
125213,Accepted,release,"3xCD, Comp + Box","Mute, Wire Magazine",The Wire 20 Years 1982-2002: Audio Issue,https://api.discogs.com/releases/125213,TrackAppearance,Various,2002,,168,347,,Wrong Eye,CD
240410,Accepted,release,"2xCD, Comp",Boudisque Records,X-Rated: The Electronic Files,https://api.discogs.com/releases/240410,TrackAppearance,Various,2002,,53,114,,Remote Viewing 1 (Exce...,CD
4746810,Accepted,release,"CD, Comp","Music Mine Inc., Iam Record",DJロマンポルシェ。のニューウェーヴ愚連隊 Vol.1 洋楽篇１ / Essential Collection Of 80's Newwave,https://api.discogs.com/releases/4746810,TrackAppearance,Various,2002,,10,8,,The Anal Staircase,CD
12339339,Accepted,release,"2xCDr, Comp",Beta-lactam Ring Records,Beta-Beat Label Sampler,https://api.discogs.com/releases/12339339,TrackAppearance,Various,2002,,7,8,,The Restitution Of Dec...,CD
2750558,,master,,,Москве,https://api.discogs.com/masters/2750558,TrackAppearance,CoH,2002,,92,93,65212,,CD
809812,,master,,,Brain In The Wire,https://api.discogs.com/masters/809812,TrackAppearance,Various,2002,,183,297,190159,,CD
190047,Accepted,release,"CD, Album, Comp",Mutek_Rec,Mutek 03,https://api.discogs.com/releases/190047,TrackAppearance,Various,2003,,48,95,,The Test,CD
220915,Accepted,release,"10"", Comp, Ltd",Beta-lactam Ring Records,Lactamase: The Closure,https://api.discogs.com/releases/220915,TrackAppearance,Various,2003,,89,71,,Bad Message,Other
261740,Accepted,release,"CDr, Smplr",Beta-lactam Ring Records,"The Lactamase 10"" Sampler",https://api.discogs.com/releases/261740,TrackAppearance,Various,2003,,30,42,,The Restitution Of Dec...,CD
1609337,Accepted,release,"CDr, Mixed, Promo",F Communications,Hard-Funk Mix,https://api.discogs.com/releases/1609337,TrackAppearance,DJ Gil,2003,,21,2,,Babylero,CD
291999,Accepted,release,"CD, Comp",Ultra!,Tyr: Myth-Culture-Tradition Volume 2,https://api.discogs.com/releases/291999,TrackAppearance,Various,2004,,54,112,,Magnetic North,CD
6180908,Accepted,release,"CD, Album","Kapkan Records, Atom Records (8)",Atom For All,https://api.discogs.com/releases/6180908,TrackAppearance,Atomfear,2004,,8,18,,Snow (Atom Mix),CD
483853,Accepted,release,"CDr, Comp",Brainwashed Recordings,Otology,https://api.discogs.com/releases/483853,TrackAppearance,Various,2005,,42,35,,Glowworms / Waveform (...,CD
9569208,Accepted,release,CD + DVD,KomistA,"Connecta - Music, Mind & Politics",https://api.discogs.com/releases/9569208,TrackAppearance,Various,2005,,4,2,,Windowpane,CD
1687160,,master,,,Rough Trade Shops (Counter Culture 04 Best Of 2004),https://api.discogs.com/masters/1687160,TrackAppearance,Various,2005,,60,237,802338,,CD
638749,Accepted,release,"5xCD, Comp + Box","Durtro, Jnana Records",Not Alone - Médecins Sans Frontières - Doctors Without Borders,https://api.discogs.com/releases/638749,TrackAppearance,Various,2006,,176,502,,Broccoli,CD
